location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Sweden,2022-01-14,18,24,80.69,75.01,4.23
Sweden,2022-01-14,25,49,81.94,78.8,11.67
Sweden,2022-01-14,50,59,89.72,88.56,39.91
Sweden,2022-01-14,60,69,92.04,91.39,73.83
Sweden,2022-01-14,70,79,93.35,93.05,85.15
Sweden,2022-01-14,80,,85.7,86.48,80.91
Sweden,2022-01-21,15,17,76.68,67.88,0.04
Sweden,2022-01-21,18,24,81.14,75.67,6.35
Sweden,2022-01-21,25,49,82.22,79.17,18.98
Sweden,2022-01-21,50,59,89.82,88.73,51.98
Sweden,2022-01-21,60,69,92.1,91.48,77.19
Sweden,2022-01-21,70,79,93.38,93.09,86.26
Sweden,2022-01-21,80,,85.72,86.51,81.4
Sweden,2022-01-28,15,17,77.13,68.92,0.07
Sweden,2022-01-28,18,24,81.47,76.16,10.29
Sweden,2022-01-28,25,49,82.4,79.44,26.45
Sweden,2022-01-28,50,59,89.88,88.85,59.92
Sweden,2022-01-28,60,69,92.14,91.54,79.12
Sweden,2022-01-28,70,79,93.4,93.12,86.9
Sweden,2022-01-28,80,,85.73,86.52,81.73
Sweden,2022-02-04,15,17,77.41,69.75,0.38
Sweden,2022-02-04,18,24,81.7,76.57,16.64
Sweden,2022-02-04,25,49,82.54,79.65,32.89
Sweden,2022-02-04,50,59,89.92,88.93,64.45
Sweden,2022-02-04,60,69,92.17,91.58,80.36
Sweden,2022-02-04,70,79,93.41,93.14,87.38
Sweden,2022-02-04,80,,85.73,86.53,81.96
Sweden,2022-02-11,15,17,77.66,70.56,0.74
Sweden,2022-02-11,18,24,81.85,76.93,22.5
Sweden,2022-02-11,25,49,82.63,79.87,37.59
Sweden,2022-02-11,50,59,89.95,89.01,67.25
Sweden,2022-02-11,60,69,92.19,91.63,81.26
Sweden,2022-02-11,70,79,93.42,93.16,87.76
Sweden,2022-02-11,80,,85.74,86.54,82.16
Sweden,2022-02-18,15,17,77.81,71.21,1.03
Sweden,2022-02-18,18,24,81.97,77.21,26.23
Sweden,2022-02-18,25,49,82.71,80.04,40.55
Sweden,2022-02-18,50,59,89.97,89.08,68.92
Sweden,2022-02-18,60,69,92.2,91.67,81.83
Sweden,2022-02-18,70,79,93.43,93.18,88.01
Sweden,2022-02-18,80,,85.75,86.56,82.33
Sweden,2022-02-25,15,17,77.94,71.72,1.26
Sweden,2022-02-25,18,24,82.05,77.44,28.63
Sweden,2022-02-25,25,49,82.76,80.18,42.44
Sweden,2022-02-25,50,59,89.99,89.14,69.95
Sweden,2022-02-25,60,69,92.21,91.7,82.21
Sweden,2022-02-25,70,79,93.43,93.2,88.17
Sweden,2022-02-25,80,,85.75,86.58,82.53
Sweden,2022-03-04,15,17,78.03,72.02,1.43
Sweden,2022-03-04,18,24,82.12,77.63,30.17
Sweden,2022-03-04,25,49,82.81,80.28,43.64
Sweden,2022-03-04,50,59,90.0,89.18,70.6
Sweden,2022-03-04,60,69,92.22,91.72,82.46
Sweden,2022-03-04,70,79,93.44,93.22,88.3
Sweden,2022-03-04,80,,85.76,86.6,82.78
Sweden,2022-03-11,15,17,78.1,72.25,1.57
Sweden,2022-03-11,18,24,82.17,77.76,31.26
Sweden,2022-03-11,25,49,82.84,80.36,44.52
Sweden,2022-03-11,50,59,90.01,89.21,71.09
Sweden,2022-03-11,60,69,92.23,91.74,82.65
Sweden,2022-03-11,70,79,93.44,93.23,88.43
